,trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,datetime,direction_id
748,47674141,06:05:00,06:05:00,80402,2,804 - Azusa / Citrus,0,0,2019-01-16 06:05:00,0
749,47674141,06:08:00,06:08:00,80403,3,804 - Azusa / Citrus,0,0,2019-01-16 06:08:00,0
750,47674141,06:13:00,06:13:00,80404,4,804 - Azusa / Citrus,0,0,2019-01-16 06:13:00,0
751,47674141,06:16:00,06:16:00,80405,5,804 - Azusa / Citrus,0,0,2019-01-16 06:16:00,0
752,47674141,06:17:00,06:17:00,80406,6,804 - Azusa / Citrus,0,0,2019-01-16 06:17:00,0
753,47674141,06:19:00,06:19:00,80407,7,804 - Azusa / Citrus,0,0,2019-01-16 06:19:00,0
754,47674141,06:23:00,06:23:00,80408,8,804 - Azusa / Citrus,0,0,2019-01-16 06:23:00,0
755,47674141,06:27:00,06:27:00,80409,9,804 - Azusa / Citrus,0,0,2019-01-16 06:27:00,0
756,47674141,06:29:00,06:29:00,80410,10,804 - Azusa / Citrus,0,0,2019-01-16 06:29:00,0
757,47674141,06:32:00,06:32:00,80411,11,804 - Azusa / Citrus,0,0,2019-01-16 06:32:00,0
758,47674141,06:34:00,06:34:00,80412,12,804 - Azusa / Citrus,0,0,2019-01-16 06:34:00,0
759,47674141,06:36:00,06:36:00,80413,13,804 - Azusa / Citrus,0,0,2019-01-16 06:36:00,0
760,47674141,06:40:00,06:40:00,80414,14,804 - Azusa / Citrus,0,0,2019-01-16 06:40:00,0
761,47674141,06:43:00,06:43:00,80415,15,804 - Azusa / Citrus,0,0,2019-01-16 06:43:00,0
762,47674141,06:46:00,06:46:00,80416,16,804 - Azusa / Citrus,0,0,2019-01-16 06:46:00,0
763,47674141,06:49:00,06:49:00,80417,17,804 - Azusa / Citrus,0,0,2019-01-16 06:49:00,0
764,47674141,06:50:00,06:50:00,80418,18,804 - Azusa / Citrus,0,0,2019-01-16 06:50:00,0
765,47674141,06:52:00,06:52:00,80419,19,804 - Azusa / Citrus,0,0,2019-01-16 06:52:00,0
766,47674141,06:54:00,06:54:00,80420,20,804 - Azusa / Citrus,0,0,2019-01-16 06:54:00,0
767,47674141,06:57:00,06:57:00,80421,21,804 - Azusa / Citrus,0,0,2019-01-16 06:57:00,0
768,47674141,07:02:00,07:02:00,80422,22,804 - Azusa / Citrus,0,0,2019-01-16 07:02:00,0
769,47674141,07:05:00,07:05:00,80423,23,804 - Azusa / Citrus,0,0,2019-01-16 07:05:00,0
770,47674141,07:08:00,07:08:00,80424,24,804 - Azusa / Citrus,0,0,2019-01-16 07:08:00,0
771,47674141,07:12:00,07:12:00,80425,25,804 - Azusa / Citrus,0,0,2019-01-16 07:12:00,0
772,47674141,07:14:00,07:14:00,80426,26,804 - Azusa / Citrus,0,0,2019-01-16 07:14:00,0
773,47674141,07:16:00,07:16:00,80427,27,804 - Azusa / Citrus,0,0,2019-01-16 07:16:00,0
774,47674142,04:46:00,04:46:00,80427,1,804 - Atlantic Station,0,0,2019-01-16 04:46:00,1
775,47674142,04:48:00,04:48:00,80426,2,804 - Atlantic Station,0,0,2019-01-16 04:48:00,1
776,47674142,04:50:00,04:50:00,80425,3,804 - Atlantic Station,0,0,2019-01-16 04:50:00,1
777,47674142,04:53:00,04:53:00,80424,4,804 - Atlantic Station,0,0,2019-01-16 04:53:00,1
778,47674142,04:57:00,04:57:00,80423,5,804 - Atlantic Station,0,0,2019-01-16 04:57:00,1
779,47674142,05:00:00,05:00:00,80422,6,804 - Atlantic Station,0,0,2019-01-16 05:00:00,1
780,47674142,05:05:00,05:05:00,80421,7,804 - Atlantic Station,0,0,2019-01-16 05:05:00,1
781,47674142,05:08:00,05:08:00,80420,8,804 - Atlantic Station,0,0,2019-01-16 05:08:00,1
782,47674142,05:10:00,05:10:00,80419,9,804 - Atlantic Station,0,0,2019-01-16 05:10:00,1
783,47674142,05:12:00,05:12:00,80418,10,804 - Atlantic Station,0,0,2019-01-16 05:12:00,1
784,47674142,05:13:00,05:13:00,80417,11,804 - Atlantic Station,0,0,2019-01-16 05:13:00,1
785,47674142,05:15:00,05:15:00,80416,12,804 - Atlantic Station,0,0,2019-01-16 05:15:00,1
786,47674142,05:18:00,05:18:00,80415,13,804 - Atlantic Station,0,0,2019-01-16 05:18:00,1
787,47674142,05:22:00,05:22:00,80414,14,804 - Atlantic Station,0,0,2019-01-16 05:22:00,1
788,47674142,05:25:00,05:25:00,80413,15,804 - Atlantic Station,0,0,2019-01-16 05:25:00,1
789,47674142,05:27:00,05:27:00,80412,16,804 - Atlantic Station,0,0,2019-01-16 05:27:00,1
790,47674142,05:29:00,05:29:00,80411,17,804 - Atlantic Station,0,0,2019-01-16 05:29:00,1
791,47674142,05:32:00,05:32:00,80410,18,804 - Atlantic Station,0,0,2019-01-16 05:32:00,1
792,47674142,05:34:00,05:34:00,80409,19,804 - Atlantic Station,0,0,2019-01-16 05:34:00,1
793,47674142,05:38:00,05:38:00,80408,20,804 - Atlantic Station,0,0,2019-01-16 05:38:00,1
794,47674142,05:42:00,05:42:00,80407,21,804 - Atlantic Station,0,0,2019-01-16 05:42:00,1
795,47674142,05:44:00,05:44:00,80406,22,804 - Atlantic Station,0,0,2019-01-16 05:44:00,1
796,47674142,05:46:00,05:46:00,80405,23,804 - Atlantic Station,0,0,2019-01-16 05:46:00,1
797,47674142,05:49:00,05:49:00,80404,24,804 - Atlantic Station,0,0,2019-01-16 05:49:00,1
798,47674142,05:53:00,05:53:00,80403,25,804 - Atlantic Station,0,0,2019-01-16 05:53:00,1
799,47674142,05:55:00,05:55:00,80402,26,804 - Atlantic Station,0,0,2019-01-16 05:55:00,1
800,47674142,05:57:00,05:57:00,80401,27,804 - Atlantic Station,0,0,2019-01-16 05:57:00,1
801,47674143,07:20:00,07:20:00,80427,1,804 - Atlantic Station,0,0,2019-01-16 07:20:00,1
802,47674143,07:22:00,07:22:00,80426,2,804 - Atlantic Station,0,0,2019-01-16 07:22:00,1
803,47674143,07:24:00,07:24:00,80425,3,804 - Atlantic Station,0,0,2019-01-16 07:24:00,1
804,47674143,07:27:00,07:27:00,80424,4,804 - Atlantic Station,0,0,2019-01-16 07:27:00,1
805,47674143,07:31:00,07:31:00,80423,5,804 - Atlantic Station,0,0,2019-01-16 07:31:00,1
806,47674143,07:34:00,07:34:00,80422,6,804 - Atlantic Station,0,0,2019-01-16 07:34:00,1
807,47674143,07:39:00,07:39:00,80421,7,804 - Atlantic Station,0,0,2019-01-16 07:39:00,1
808,47674143,07:42:00,07:42:00,80420,8,804 - Atlantic Station,0,0,2019-01-16 07:42:00,1
809,47674143,07:44:00,07:44:00,80419,9,804 - Atlantic Station,0,0,2019-01-16 07:44:00,1
810,47674143,07:46:00,07:46:00,80418,10,804 - Atlantic Station,0,0,2019-01-16 07:46:00,1
811,47674143,07:47:00,07:47:00,80417,11,804 - Atlantic Station,0,0,2019-01-16 07:47:00,1
812,47674143,07:49:00,07:49:00,80416,12,804 - Atlantic Station,0,0,2019-01-16 07:49:00,1
813,47674143,07:52:00,07:52:00,80415,13,804 - Atlantic Station,0,0,2019-01-16 07:52:00,1
814,47674143,07:56:00,07:56:00,80414,14,804 - Atlantic Station,0,0,2019-01-16 07:56:00,1
815,47674143,07:59:00,07:59:00,80413,15,804 - Atlantic Station,0,0,2019-01-16 07:59:00,1
816,47674143,08:01:00,08:01:00,80412,16,804 - Atlantic Station,0,0,2019-01-16 08:01:00,1
817,47674143,08:03:00,08:03:00,80411,17,804 - Atlantic Station,0,0,2019-01-16 08:03:00,1
818,47674143,08:06:00,08:06:00,80410,18,804 - Atlantic Station,0,0,2019-01-16 08:06:00,1
819,47674143,08:08:00,08:08:00,80409,19,804 - Atlantic Station,0,0,2019-01-16 08:08:00,1
820,47674143,08:12:00,08:12:00,80408,20,804 - Atlantic Station,0,0,2019-01-16 08:12:00,1
821,47674143,08:16:00,08:16:00,80407,21,804 - Atlantic Station,0,0,2019-01-16 08:16:00,1
822,47674143,08:18:00,08:18:00,80406,22,804 - Atlantic Station,0,0,2019-01-16 08:18:00,1
823,47674143,08:20:00,08:20:00,80405,23,804 - Atlantic Station,0,0,2019-01-16 08:20:00,1
824,47674143,08:23:00,08:23:00,80404,24,804 - Atlantic Station,0,0,2019-01-16 08:23:00,1
825,47674143,08:27:00,08:27:00,80403,25,804 - Atlantic Station,0,0,2019-01-16 08:27:00,1
826,47674143,08:29:00,08:29:00,80402,26,804 - Atlantic Station,0,0,2019-01-16 08:29:00,1
827,47674143,08:31:00,08:31:00,80401,27,804 - Atlantic Station,0,0,2019-01-16 08:31:00,1
828,47674144,08:37:00,08:37:00,80401,1,804 - Azusa / Citrus,0,0,2019-01-16 08:37:00,0
829,47674144,08:39:00,08:39:00,80402,2,804 - Azusa / Citrus,0,0,2019-01-16 08:39:00,0
830,47674144,08:42:00,08:42:00,80403,3,804 - Azusa / Citrus,0,0,2019-01-16 08:42:00,0
831,47674144,08:47:00,08:47:00,80404,4,804 - Azusa / Citrus,0,0,2019-01-16 08:47:00,0
832,47674144,08:50:00,08:50:00,80405,5,804 - Azusa / Citrus,0,0,2019-01-16 08:50:00,0
833,47674144,08:51:00,08:51:00,80406,6,804 - Azusa / Citrus,0,0,2019-01-16 08:51:00,0
834,47674144,08:53:00,08:53:00,80407,7,804 - Azusa / Citrus,0,0,2019-01-16 08:53:00,0
835,47674144,08:57:00,08:57:00,80408,8,804 - Azusa / Citrus,0,0,2019-01-16 08:57:00,0
836,47674144,09:01:00,09:01:00,80409,9,804 - Azusa / Citrus,0,0,2019-01-16 09:01:00,0
837,47674144,09:03:00,09:03:00,80410,10,804 - Azusa / Citrus,0,0,2019-01-16 09:03:00,0
838,47674144,09:06:00,09:06:00,80411,11,804 - Azusa / Citrus,0,0,2019-01-16 09:06:00,0
839,47674144,09:08:00,09:08:00,80412,12,804 - Azusa / Citrus,0,0,2019-01-16 09:08:00,0
840,47674144,09:10:00,09:10:00,80413,13,804 - Azusa / Citrus,0,0,2019-01-16 09:10:00,0
841,47674144,09:14:00,09:14:00,80414,14,804 - Azusa / Citrus,0,0,2019-01-16 09:14:00,0
842,47674144,09:17:00,09:17:00,80415,15,804 - Azusa / Citrus,0,0,2019-01-16 09:17:00,0
843,47674144,09:20:00,09:20:00,80416,16,804 - Azusa / Citrus,0,0,2019-01-16 09:20:00,0
844,47674144,09:23:00,09:23:00,80417,17,804 - Azusa / Citrus,0,0,2019-01-16 09:23:00,0
845,47674144,09:24:00,09:24:00,80418,18,804 - Azusa / Citrus,0,0,2019-01-16 09:24:00,0
846,47674144,09:26:00,09:26:00,80419,19,804 - Azusa / Citrus,0,0,2019-01-16 09:26:00,0
847,47674144,09:28:00,09:28:00,80420,20,804 - Azusa / Citrus,0,0,2019-01-16 09:28:00,0
848,47674144,09:31:00,09:31:00,80421,21,804 - Azusa / Citrus,0,0,2019-01-16 09:31:00,0
849,47674144,09:36:00,09:36:00,80422,22,804 - Azusa / Citrus,0,0,2019-01-16 09:36:00,0
850,47674144,09:39:00,09:39:00,80423,23,804 - Azusa / Citrus,0,0,2019-01-16 09:39:00,0
851,47674144,09:42:00,09:42:00,80424,24,804 - Azusa / Citrus,0,0,2019-01-16 09:42:00,0
852,47674144,09:46:00,09:46:00,80425,25,804 - Azusa / Citrus,0,0,2019-01-16 09:46:00,0
853,47674144,09:48:00,09:48:00,80426,26,804 - Azusa / Citrus,0,0,2019-01-16 09:48:00,0
854,47674144,09:50:00,09:50:00,80427,27,804 - Azusa / Citrus,0,0,2019-01-16 09:50:00,0
855,47674148,04:20:00,04:20:00,80427,1,804 - Atlantic Station,0,0,2019-01-16 04:20:00,1
856,47674148,04:22:00,04:22:00,80426,2,804 - Atlantic Station,0,0,2019-01-16 04:22:00,1
857,47674148,04:24:00,04:24:00,80425,3,804 - Atlantic Station,0,0,2019-01-16 04:24:00,1
858,47674148,04:27:00,04:27:00,80424,4,804 - Atlantic Station,0,0,2019-01-16 04:27:00,1
859,47674148,04:31:00,04:31:00,80423,5,804 - Atlantic Station,0,0,2019-01-16 04:31:00,1
860,47674148,04:34:00,04:34:00,80422,6,804 - Atlantic Station,0,0,2019-01-16 04:34:00,1
861,47674148,04:39:00,04:39:00,80421,7,804 - Atlantic Station,0,0,2019-01-16 04:39:00,1
862,47674148,04:42:00,04:42:00,80420,8,804 - Atlantic Station,0,0,2019-01-16 04:42:00,1
863,47674148,04:44:00,04:44:00,80419,9,804 - Atlantic Station,0,0,2019-01-16 04:44:00,1
864,47674148,04:46:00,04:46:00,80418,10,804 - Atlantic Station,0,0,2019-01-16 04:46:00,1
865,47674148,04:47:00,04:47:00,80417,11,804 - Atlantic Station,0,0,2019-01-16 04:47:00,1
866,47674148,04:49:00,04:49:00,80416,12,804 - Atlantic Station,0,0,2019-01-16 04:49:00,1
867,47674148,04:52:00,04:52:00,80415,13,804 - Atlantic Station,0,0,2019-01-16 04:52:00,1
868,47674148,04:56:00,04:56:00,80414,14,804 - Atlantic Station,0,0,2019-01-16 04:56:00,1
869,47674148,04:59:00,04:59:00,80413,15,804 - Atlantic Station,0,0,2019-01-16 04:59:00,1
870,47674148,05:01:00,05:01:00,80412,16,804 - Atlantic Station,0,0,2019-01-16 05:01:00,1
871,47674148,05:03:00,05:03:00,80411,17,804 - Atlantic Station,0,0,2019-01-16 05:03:00,1
872,47674148,05:06:00,05:06:00,80410,18,804 - Atlantic Station,0,0,2019-01-16 05:06:00,1
873,47674148,05:08:00,05:08:00,80409,19,804 - Atlantic Station,0,0,2019-01-16 05:08:00,1
874,47674148,05:12:00,05:12:00,80408,20,804 - Atlantic Station,0,0,2019-01-16 05:12:00,1
875,47674148,05:16:00,05:16:00,80407,21,804 - Atlantic Station,0,0,2019-01-16 05:16:00,1
876,47674148,05:18:00,05:18:00,80406,22,804 - Atlantic Station,0,0,2019-01-16 05:18:00,1
877,47674148,05:20:00,05:20:00,80405,23,804 - Atlantic Station,0,0,2019-01-16 05:20:00,1
878,47674148,05:23:00,05:23:00,80404,24,804 - Atlantic Station,0,0,2019-01-16 05:23:00,1
879,47674148,05:27:00,05:27:00,80403,25,804 - Atlantic Station,0,0,2019-01-16 05:27:00,1
880,47674148,05:29:00,05:29:00,80402,26,804 - Atlantic Station,0,0,2019-01-16 05:29:00,1
881,47674148,05:31:00,05:31:00,80401,27,804 - Atlantic Station,0,0,2019-01-16 05:31:00,1
882,47674149,04:44:00,04:44:00,80423,1,804 - Atlantic Station,0,0,2019-01-16 04:44:00,1
883,47674149,04:47:00,04:47:00,80422,2,804 - Atlantic Station,0,0,2019-01-16 04:47:00,1
884,47674149,04:52:00,04:52:00,80421,3,804 - Atlantic Station,0,0,2019-01-16 04:52:00,1
885,47674149,04:55:00,04:55:00,80420,4,804 - Atlantic Station,0,0,2019-01-16 04:55:00,1
886,47674149,04:57:00,04:57:00,80419,5,804 - Atlantic Station,0,0,2019-01-16 04:57:00,1
887,47674149,04:59:00,04:59:00,80418,6,804 - Atlantic Station,0,0,2019-01-16 04:59:00,1
888,47674149,05:00:00,05:00:00,80417,7,804 - Atlantic Station,0,0,2019-01-16 05:00:00,1
889,47674149,05:02:00,05:02:00,80416,8,804 - Atlantic Station,0,0,2019-01-16 05:02:00,1
890,47674149,05:05:00,05:05:00,80415,9,804 - Atlantic Station,0,0,2019-01-16 05:05:00,1
891,47674149,05:09:00,05:09:00,80414,10,804 - Atlantic Station,0,0,2019-01-16 05:09:00,1
892,47674149,05:12:00,05:12:00,80413,11,804 - Atlantic Station,0,0,2019-01-16 05:12:00,1
893,47674149,05:14:00,05:14:00,80412,12,804 - Atlantic Station,0,0,2019-01-16 05:14:00,1
894,47674149,05:16:00,05:16:00,80411,13,804 - Atlantic Station,0,0,2019-01-16 05:16:00,1
895,47674149,05:19:00,05:19:00,80410,14,804 - Atlantic Station,0,0,2019-01-16 05:19:00,1
896,47674149,05:21:00,05:21:00,80409,15,804 - Atlantic Station,0,0,2019-01-16 05:21:00,1
897,47674149,05:25:00,05:25:00,80408,16,804 - Atlantic Station,0,0,2019-01-16 05:25:00,1
898,47674149,05:29:00,05:29:00,80407,17,804 - Atlantic Station,0,0,2019-01-16 05:29:00,1
899,47674149,05:31:00,05:31:00,80406,18,804 - Atlantic Station,0,0,2019-01-16 05:31:00,1
900,47674149,05:33:00,05:33:00,80405,19,804 - Atlantic Station,0,0,2019-01-16 05:33:00,1
901,47674149,05:36:00,05:36:00,80404,20,804 - Atlantic Station,0,0,2019-01-16 05:36:00,1
902,47674149,05:40:00,05:40:00,80403,21,804 - Atlantic Station,0,0,2019-01-16 05:40:00,1
903,47674149,05:42:00,05:42:00,80402,22,804 - Atlantic Station,0,0,2019-01-16 05:42:00,1
904,47674149,05:44:00,05:44:00,80401,23,804 - Atlantic Station,0,0,2019-01-16 05:44:00,1
905,47674152,04:53:00,04:53:00,80427,1,804 - Atlantic Station,0,0,2019-01-16 04:53:00,1
906,47674152,04:55:00,04:55:00,80426,2,804 - Atlantic Station,0,0,2019-01-16 04:55:00,1
907,47674152,04:57:00,04:57:00,80425,3,804 - Atlantic Station,0,0,2019-01-16 04:57:00,1
908,47674152,05:00:00,05:00:00,80424,4,804 - Atlantic Station,0,0,2019-01-16 05:00:00,1
909,47674152,05:04:00,05:04:00,80423,5,804 - Atlantic Station,0,0,2019-01-16 05:04:00,1
910,47674152,05:07:00,05:07:00,80422,6,804 - Atlantic Station,0,0,2019-01-16 05:07:00,1
911,47674152,05:12:00,05:12:00,80421,7,804 - Atlantic Station,0,0,2019-01-16 05:12:00,1
912,47674152,05:15:00,05:15:00,80420,8,804 - Atlantic Station,0,0,2019-01-16 05:15:00,1
913,47674152,05:17:00,05:17:00,80419,9,804 - Atlantic Station,0,0,2019-01-16 05:17:00,1
914,47674152,05:19:00,05:19:00,80418,10,804 - Atlantic Station,0,0,2019-01-16 05:19:00,1
915,47674152,05:20:00,05:20:00,80417,11,804 - Atlantic Station,0,0,2019-01-16 05:20:00,1
916,47674152,05:22:00,05:22:00,80416,12,804 - Atlantic Station,0,0,2019-01-16 05:22:00,1
917,47674152,05:25:00,05:25:00,80415,13,804 - Atlantic Station,0,0,2019-01-16 05:25:00,1
918,47674152,05:29:00,05:29:00,80414,14,804 - Atlantic Station,0,0,2019-01-16 05:29:00,1
919,47674152,05:32:00,05:32:00,80413,15,804 - Atlantic Station,0,0,2019-01-16 05:32:00,1
920,47674152,05:34:00,05:34:00,80412,16,804 - Atlantic Station,0,0,2019-01-16 05:34:00,1
921,47674152,05:36:00,05:36:00,80411,17,804 - Atlantic Station,0,0,2019-01-16 05:36:00,1
922,47674152,05:39:00,05:39:00,80410,18,804 - Atlantic Station,0,0,2019-01-16 05:39:00,1
923,47674152,05:41:00,05:41:00,80409,19,804 - Atlantic Station,0,0,2019-01-16 05:41:00,1
924,47674152,05:45:00,05:45:00,80408,20,804 - Atlantic Station,0,0,2019-01-16 05:45:00,1
925,47674152,05:49:00,05:49:00,80407,21,804 - Atlantic Station,0,0,2019-01-16 05:49:00,1
926,47674152,05:51:00,05:51:00,80406,22,804 - Atlantic Station,0,0,2019-01-16 05:51:00,1
927,47674152,05:53:00,05:53:00,80405,23,804 - Atlantic Station,0,0,2019-01-16 05:53:00,1
928,47674152,05:56:00,05:56:00,80404,24,804 - Atlantic Station,0,0,2019-01-16 05:56:00,1
929,47674152,06:00:00,06:00:00,80403,25,804 - Atlantic Station,0,0,2019-01-16 06:00:00,1
930,47674152,06:02:00,06:02:00,80402,26,804 - Atlantic Station,0,0,2019-01-16 06:02:00,1
931,47674152,06:04:00,06:04:00,80401,27,804 - Atlantic Station,0,0,2019-01-16 06:04:00,1
932,47674153,06:10:00,06:10:00,80401,1,804 - Azusa / Citrus,0,0,2019-01-16 06:10:00,0
933,47674153,06:12:00,06:12:00,80402,2,804 - Azusa / Citrus,0,0,2019-01-16 06:12:00,0
934,47674153,06:15:00,06:15:00,80403,3,804 - Azusa / Citrus,0,0,2019-01-16 06:15:00,0
935,47674153,06:20:00,06:20:00,80404,4,804 - Azusa / Citrus,0,0,2019-01-16 06:20:00,0
936,47674153,06:23:00,06:23:00,80405,5,804 - Azusa / Citrus,0,0,2019-01-16 06:23:00,0
937,47674153,06:24:00,06:24:00,80406,6,804 - Azusa / Citrus,0,0,2019-01-16 06:24:00,0
938,47674153,06:26:00,06:26:00,80407,7,804 - Azusa / Citrus,0,0,2019-01-16 06:26:00,0
939,47674153,06:30:00,06:30:00,80408,8,804 - Azusa / Citrus,0,0,2019-01-16 06:30:00,0
940,47674153,06:34:00,06:34:00,80409,9,804 - Azusa / Citrus,0,0,2019-01-16 06:34:00,0
941,47674153,06:36:00,06:36:00,80410,10,804 - Azusa / Citrus,0,0,2019-01-16 06:36:00,0
942,47674153,06:39:00,06:39:00,80411,11,804 - Azusa / Citrus,0,0,2019-01-16 06:39:00,0
943,47674153,06:41:00,06:41:00,80412,12,804 - Azusa / Citrus,0,0,2019-01-16 06:41:00,0
944,47674153,06:43:00,06:43:00,80413,13,804 - Azusa / Citrus,0,0,2019-01-16 06:43:00,0
945,47674153,06:47:00,06:47:00,80414,14,804 - Azusa / Citrus,0,0,2019-01-16 06:47:00,0
946,47674153,06:50:00,06:50:00,80415,15,804 - Azusa / Citrus,0,0,2019-01-16 06:50:00,0
947,47674153,06:53:00,06:53:00,80416,16,804 - Azusa / Citrus,0,0,2019-01-16 06:53:00,0
948,47674153,06:56:00,06:56:00,80417,17,804 - Azusa / Citrus,0,0,2019-01-16 06:56:00,0
949,47674153,06:57:00,06:57:00,80418,18,804 - Azusa / Citrus,0,0,2019-01-16 06:57:00,0
950,47674153,06:59:00,06:59:00,80419,19,804 - Azusa / Citrus,0,0,2019-01-16 06:59:00,0
951,47674153,07:01:00,07:01:00,80420,20,804 - Azusa / Citrus,0,0,2019-01-16 07:01:00,0
952,47674153,07:04:00,07:04:00,80421,21,804 - Azusa / Citrus,0,0,2019-01-16 07:04:00,0
953,47674153,07:09:00,07:09:00,80422,22,804 - Azusa / Citrus,0,0,2019-01-16 07:09:00,0
954,47674153,07:12:00,07:12:00,80423,23,804 - Azusa / Citrus,0,0,2019-01-16 07:12:00,0
955,47674153,07:15:00,07:15:00,80424,24,804 - Azusa / Citrus,0,0,2019-01-16 07:15:00,0
956,47674153,07:19:00,07:19:00,80425,25,804 - Azusa / Citrus,0,0,2019-01-16 07:19:00,0
957,47674153,07:21:00,07:21:00,80426,26,804 - Azusa / Citrus,0,0,2019-01-16 07:21:00,0
958,47674153,07:23:00,07:23:00,80427,27,804 - Azusa / Citrus,0,0,2019-01-16 07:23:00,0
959,47674154,07:28:00,07:28:00,80427,1,804 - Atlantic Station,0,0,2019-01-16 07:28:00,1
960,47674154,07:30:00,07:30:00,80426,2,804 - Atlantic Station,0,0,2019-01-16 07:30:00,1
961,47674154,07:32:00,07:32:00,80425,3,804 - Atlantic Station,0,0,2019-01-16 07:32:00,1
962,47674154,07:35:00,07:35:00,80424,4,804 - Atlantic Station,0,0,2019-01-16 07:35:00,1
963,47674154,07:39:00,07:39:00,80423,5,804 - Atlantic Station,0,0,2019-01-16 07:39:00,1
964,47674154,07:42:00,07:42:00,80422,6,804 - Atlantic Station,0,0,2019-01-16 07:42:00,1
965,47674154,07:47:00,07:47:00,80421,7,804 - Atlantic Station,0,0,2019-01-16 07:47:00,1
966,47674154,07:50:00,07:50:00,80420,8,804 - Atlantic Station,0,0,2019-01-16 07:50:00,1
967,47674154,07:52:00,07:52:00,80419,9,804 - Atlantic Station,0,0,2019-01-16 07:52:00,1
968,47674154,07:54:00,07:54:00,80418,10,804 - Atlantic Station,0,0,2019-01-16 07:54:00,1
969,47674154,07:55:00,07:55:00,80417,11,804 - Atlantic Station,0,0,2019-01-16 07:55:00,1
970,47674154,07:57:00,07:57:00,80416,12,804 - Atlantic Station,0,0,2019-01-16 07:57:00,1
971,47674154,08:00:00,08:00:00,80415,13,804 - Atlantic Station,0,0,2019-01-16 08:00:00,1
972,47674154,08:04:00,08:04:00,80414,14,804 - Atlantic Station,0,0,2019-01-16 08:04:00,1
973,47674154,08:07:00,08:07:00,80413,15,804 - Atlantic Station,0,0,2019-01-16 08:07:00,1
974,47674154,08:09:00,08:09:00,80412,16,804 - Atlantic Station,0,0,2019-01-16 08:09:00,1
975,47674154,08:11:00,08:11:00,80411,17,804 - Atlantic Station,0,0,2019-01-16 08:11:00,1
976,47674154,08:14:00,08:14:00,80410,18,804 - Atlantic Station,0,0,2019-01-16 08:14:00,1
977,47674154,08:16:00,08:16:00,80409,19,804 - Atlantic Station,0,0,2019-01-16 08:16:00,1
978,47674154,08:20:00,08:20:00,80408,20,804 - Atlantic Station,0,0,2019-01-16 08:20:00,1
979,47674154,08:24:00,08:24:00,80407,21,804 - Atlantic Station,0,0,2019-01-16 08:24:00,1
980,47674154,08:26:00,08:26:00,80406,22,804 - Atlantic Station,0,0,2019-01-16 08:26:00,1
981,47674154,08:28:00,08:28:00,80405,23,804 - Atlantic Station,0,0,2019-01-16 08:28:00,1
982,47674154,08:31:00,08:31:00,80404,24,804 - Atlantic Station,0,0,2019-01-16 08:31:00,1
983,47674154,08:35:00,08:35:00,80403,25,804 - Atlantic Station,0,0,2019-01-16 08:35:00,1
984,47674154,08:37:00,08:37:00,80402,26,804 - Atlantic Station,0,0,2019-01-16 08:37:00,1
985,47674154,08:39:00,08:39:00,80401,27,804 - Atlantic Station,0,0,2019-01-16 08:39:00,1
986,47674155,08:44:00,08:44:00,80401,1,804 - Azusa / Citrus,0,0,2019-01-16 08:44:00,0
987,47674155,08:46:00,08:46:00,80402,2,804 - Azusa / Citrus,0,0,2019-01-16 08:46:00,0
988,47674155,08:49:00,08:49:00,80403,3,804 - Azusa / Citrus,0,0,2019-01-16 08:49:00,0
989,47674155,08:54:00,08:54:00,80404,4,804 - Azusa / Citrus,0,0,2019-01-16 08:54:00,0
990,47674155,08:57:00,08:57:00,80405,5,804 - Azusa / Citrus,0,0,2019-01-16 08:57:00,0
991,47674155,08:58:00,08:58:00,80406,6,804 - Azusa / Citrus,0,0,2019-01-16 08:58:00,0
992,47674155,09:00:00,09:00:00,80407,7,804 - Azusa / Citrus,0,0,2019-01-16 09:00:00,0
993,47674155,09:04:00,09:04:00,80408,8,804 - Azusa / Citrus,0,0,2019-01-16 09:04:00,0
994,47674155,09:08:00,09:08:00,80409,9,804 - Azusa / Citrus,0,0,2019-01-16 09:08:00,0
995,47674155,09:10:00,09:10:00,80410,10,804 - Azusa / Citrus,0,0,2019-01-16 09:10:00,0
996,47674155,09:13:00,09:13:00,80411,11,804 - Azusa / Citrus,0,0,2019-01-16 09:13:00,0
997,47674155,09:15:00,09:15:00,80412,12,804 - Azusa / Citrus,0,0,2019-01-16 09:15:00,0
998,47674155,09:17:00,09:17:00,80413,13,804 - Azusa / Citrus,0,0,2019-01-16 09:17:00,0
999,47674155,09:21:00,09:21:00,80414,14,804 - Azusa / Citrus,0,0,2019-01-16 09:21:00,0
1000,47674155,09:24:00,09:24:00,80415,15,804 - Azusa / Citrus,0,0,2019-01-16 09:24:00,0
1001,47674155,09:27:00,09:27:00,80416,16,804 - Azusa / Citrus,0,0,2019-01-16 09:27:00,0
1002,47674155,09:30:00,09:30:00,80417,17,804 - Azusa / Citrus,0,0,2019-01-16 09:30:00,0
1003,47674155,09:31:00,09:31:00,80418,18,804 - Azusa / Citrus,0,0,2019-01-16 09:31:00,0
1004,47674155,09:33:00,09:33:00,80419,19,804 - Azusa / Citrus,0,0,2019-01-16 09:33:00,0
1005,47674155,09:35:00,09:35:00,80420,20,804 - Azusa / Citrus,0,0,2019-01-16 09:35:00,0
1006,47674155,09:38:00,09:38:00,80421,21,804 - Azusa / Citrus,0,0,2019-01-16 09:38:00,0
